policy_id,title,department,category,security_domain,classification,risk_level,owner,effective_date,review_date,word_count,char_count,sha256,filepath,keywords
OPS-RMT-006,Remote Operations Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-04-12,2027-04-12,249,2674,c23a873ebeeb20e7697424c6909a4968a4b22d28849c7dfa25fd46d845e0f475,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-006.txt,"hybrid, remote, telework, work from home"
OPS-RMT-007,Telework Governance Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-06-17,2027-06-17,248,2671,f083becdbc4704678c8d1ea90af3dca91de33005ecc537ace447ecde22833dc5,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-007.txt,"hybrid, remote, telework, work from home"
OPS-RMT-008,Hybrid Work Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-02-02,2027-02-02,249,2650,ede1ccc5c67c72973b6c5efc14a323163b6be7d2dd88f371f0a1a43d32ac9e7d,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-008.txt,"hybrid, remote, telework, work from home"
OPS-RMT-009,Telework Governance Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-05-02,2027-05-02,249,2645,881099874717102083201dbaf5894f0075210f1ece339e4dccf4a467d8292945,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-009.txt,"hybrid, remote, telework, work from home"
OPS-RMT-010,Hybrid Work Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-05-19,2027-05-19,248,2655,01e3fc544ab3d9867df9b88d047025524ab21f66b3a340d1a2aa1ae37b5a3d63,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-010.txt,"hybrid, remote, telework, work from home"
OPS-RMT-011,Work From Home Standard,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-06-13,2027-06-13,249,2671,c339428d9f05d39aa6ae2c21c036ce2cd6a0ae1dc904cb2506c799936f12c38b,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-011.txt,"hybrid, remote, telework, work from home"
OPS-RMT-012,Remote Workforce Security Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-04-24,2027-04-24,250,2671,93f5da212573d4e79686c33a31c2096933fdaa5d0e68c56d33571644bb1fb593,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-012.txt,"hybrid, remote, telework, work from home"
OPS-RMT-013,Remote Operations Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-01-01,2027-01-01,248,2663,9284d9f6804f17ee91306de252664ac39b1bcb9b1ee867f1ca46ca917acc2276,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-013.txt,"hybrid, remote, telework, work from home"
OPS-RMT-014,Telework Governance Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-05-06,2027-05-06,249,2676,f9b01727d1217df7b825151338d6c49bfa194577853a194545b3ab75d70cc441,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-014.txt,"hybrid, remote, telework, work from home"
OPS-RMT-015,Remote Workforce Security Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-05-21,2027-05-21,249,2674,d8fbd180ae7527a21b5033a32397565e7201fd51c8d08736d79d0bbec54920e1,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-015.txt,"hybrid, remote, telework, work from home"
OPS-RMT-016,Work From Home Standard,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-02-11,2027-02-11,250,2669,739f1d973f0fdc373e6f4cc81d5aab902a297b90ce07178d117b16e16811ba41,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-016.txt,"hybrid, remote, telework, work from home"
OPS-RMT-017,Hybrid Work Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-06-10,2027-06-10,249,2655,5c8caab4d526c6e4cfc53c68db6e7bdc69b2b446f78ffbb104e5b4b33a1d07c3,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-017.txt,"hybrid, remote, telework, work from home"
OPS-RMT-018,Remote Work Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-02-18,2027-02-18,247,2653,8da95220e96a246d676fd02825c3d5dcbaa41c25e1b7c8b976c767bc10f57d08,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-018.txt,"hybrid, remote, telework, work from home"
OPS-RMT-019,Remote Workforce Security Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-04-26,2027-04-26,250,2667,86888be3083f74f85e20bb77acfd8014aeef2df0e54f406d25bbc68f9380060d,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-019.txt,"hybrid, remote, telework, work from home"
OPS-RMT-020,Remote Operations Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-01-13,2027-01-13,250,2669,d68889c3bb8ebbe9d334ee4673b3d5c3750c253d2ed6b3d3263eeed9a01c6537,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-020.txt,"hybrid, remote, telework, work from home"
OPS-RMT-021,Work From Home Standard,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-04-23,2027-04-23,250,2659,5c77efe07f9f9af01b5f0b29f2bcd057657865b48d5e28fa91c3932781a23444,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-021.txt,"hybrid, remote, telework, work from home"
OPS-RMT-022,Remote Workforce Security Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-02-25,2027-02-25,250,2666,4d1e8e4a91fc35c01dbbd2d6651cecea5886de7e51f0257f80a843a064196764,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-022.txt,"hybrid, remote, telework, work from home"
OPS-RMT-023,Remote Workforce Security Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-01-09,2027-01-09,249,2684,00492600869c9eaf5e65c70903653e7e9fc0c1481e5d8d7623bc3254fb04f377,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-023.txt,"hybrid, remote, telework, work from home"
OPS-RMT-024,Telework Governance Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-05-20,2027-05-20,250,2659,33321fad76d3a009296b90ecfafb63856b860543b1a9d3a228423a005b1173ac,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-024.txt,"hybrid, remote, telework, work from home"
OPS-RMT-025,Telework Governance Policy,Operations,Remote_Work,Remote Operations,Internal,Medium,Operations Team,2026-03-05,2027-03-05,249,2664,8ce4b49eae7171f1d0f3e012c7bdccf3c79aff8d2a3fd2e8b1ade89d13d343c5,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Operations\Remote_Work\OPS-RMT-025.txt,"hybrid, remote, telework, work from home"
RES-DAT-001,Research Data Protection Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-03-07,2027-03-07,254,2759,6b8e7ad7409422dfb53c9786a58bc103775a62a428daeeaf908acf6a64a8587f,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-001.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-002,Research Governance Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-04-25,2027-04-25,258,2783,edef613a691fd7d636f21e62f5a8898b743dc8a1faf73331b8e067b3e59c0190,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-002.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-003,Research Data Protection Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-05-16,2027-05-16,260,2798,df1368d7cdfc3536c554d788a53ad028a84d7b839511d537a3e50c9d6b7c48ed,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-003.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-004,Research Data Management Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-04-16,2027-04-16,258,2766,ffd8a6a036efa91ef2e1c2fbe26c91e2342b8817c8d2fb5854365610684bbd4d,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-004.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-005,Research Information Protection,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-05-28,2027-05-28,260,2816,ae477fcc7f180a42a0cc0597b4ee2de7c60719adad99ae41d60c78bda3326fe3,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-005.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-006,Research Data Management Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-02-12,2027-02-12,253,2737,5c77d51d821cd40b91a3681ce35eabc7d74b1204bd53ac71b18c9e99e2a8fc24,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-006.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-007,Research Data Management Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-03-01,2027-03-01,257,2785,d0a6ccef6ad04b51e6f9c408302e9e34eff2068874dfd8a2b3856ef1bb5c0e18,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-007.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-008,Research Governance Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-01-04,2027-01-04,257,2778,b2e4d05b81cd121362175e9851fcfd7ba82a5fdba6dd755bf3fa44406050a934,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-008.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-009,Research Data Protection Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-01-11,2027-01-11,256,2771,e8748774f96ce16037a7e8cf3d66aa4ee725baeaae5bd08b2d693727d2730e50,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-009.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-010,Research Governance Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-03-27,2027-03-27,256,2770,2dadd2aa8c0fcd66e74dd62fc8e0e84cb282bfbb26684696d7186832d0650a1b,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-010.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-011,Research Information Protection,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-04-29,2027-04-29,257,2776,5719640047e81590823e64d07c08cc58121b89ad0d20be520e674af46afa3543,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-011.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-012,Research Asset Protection Standard,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-03-22,2027-03-22,260,2784,c9051f47c14c8df8022ac46a78db541d7f1c6b6f36f7854dc5200d0901fe9efc,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-012.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-013,Research Data Protection Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-05-15,2027-05-15,254,2739,a32c9768e5926d23b2b44cb16e32ff60352d708e6abf996a087ae3914539449c,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-013.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-014,Research Data Protection Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-02-19,2027-02-19,254,2766,d4db243c77096e17e08d5c7cf8995e505239edc3294927bb3dfc99d5df035a3f,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-014.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-015,Research Information Protection,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-06-03,2027-06-03,258,2785,267c2022039dc96121a78b91c5ae7c44b29fa79ccc4daf0a35614fe8ee4930ce,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-015.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-016,Research Information Protection,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-06-18,2027-06-18,256,2772,7bd432fb3a2b188ef040a1c30dae4a48e1bbad9b4d654df11108a2a23cb8bad8,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-016.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-017,Research Data Management Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-03-17,2027-03-17,256,2774,318ab1f587b7614db4b80db0e13f6ef0c3277329bba861ed602954993bed74ff,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-017.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-018,Research Governance Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-03-24,2027-03-24,257,2796,2baa6ddf6e016da1cd023e12ef6ca5499be937390a13f6f790c57f36246d16fc,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-018.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-019,Research Governance Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-04-10,2027-04-10,253,2752,62462a2754b18274ffc40ca33f91620c2c7d6b511212d17cc958a224b8db703b,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-019.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-020,Research Information Security Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-05-06,2027-05-06,258,2767,4fed511dde4fb72c31357796615c2e371d11fa825d4fff82d0dec86a13c7931a,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-020.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-021,Research Asset Protection Standard,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-02-06,2027-02-06,256,2753,32335089814eda8154408eafd1d53e60cf553ca05e233c5331b98c99e334ad15,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-021.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-022,Research Data Protection Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-03-08,2027-03-08,259,2769,a727ea9d50f19563b3ab9952ec8cc887e64c1cbcd5f9be997a3af6ca9f1f186e,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-022.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-023,Research Data Protection Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-04-25,2027-04-25,254,2760,4008395578ed8832d4f5b32884f66c5989ace5e4ac52c05a9e903d5974621eea,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-023.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
RES-DAT-024,Research Data Management Policy,Research,Research_Data_Protection,Research Data Protection,Confidential,Critical,Research Governance Team,2026-06-20,2027-06-20,253,2756,8adb4c9842053138093179e5def3c6485aa97ba75f60613ec78a1665cf42bb5f,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Research\Research_Data_Protection\RES-DAT-024.txt,"data, finance, innovation, intellectual property, prototype, records, research, retention, storage"
